21.693,0.1,0.1,0.1,0.37191,12.61,1.3,2.7268,0,1.4541,0.3,0.3,3.059,188.21,15.059,145.05,1.3572,4.9556,0.40002,0.1,0.38699,0,4.6242,1.7,1.1909,20.593,0.4,9.7688,98.616,2.6456,40.222,2.9554,3.7489,2.2,8.9087,3.8314,0.85211,0.6,19.802,6.9799,20.5,2.8976,0.10116,2.8151,358.76,1.6431,0.51806,2.2401,0,62.341,2.7897,185.89,0.06335,4.9117,0.1,220.87,11.609,5.9133,0.1,18.8,110.53,0.8,1.3839,0.1,10.554,4.1605,80.679,148.34,1.7427,8.7321,27.73,46.963,2.0301,0,31.448,3.9,1.5,833.03,604.52,0.2,0.2,1.1254,8.4159,0.1,0,15.118,0.2,415.67,14.841,18.06,12.069,3.3345,0.2,0.4,0,0.2,3.3077,1.982,0.4,7.4238,21.701,0,0.1,5.2078,1159.8,0.6,5.9137,2.2556,0.4,0.4,7.5429,1.8048,0.3,0.43067,0.80829,4.0399,8.443,0.7,3.3,4.8638,0.58369,3.1,0.42232,48.358,4.6067,182.45,0.3,1.2566,0,17.651,0.82551,0.3,41.304,0.1,0.6,28.784,0.28263,0.7,6.6552,686.56,879.16,0.53371,2.1666,59.576,215.62,12.24,0.6,0,1.0925,21.614,0.3,199.72,57.811,7.7169,0,5.3037,0.4,8.6369,1.753,1.4,0.1,10.975,0.6,1.5825,0.56487,0.1,0.58785,0,3.2252,0,3.2774,1.9253,2.3847,0.8,3.8809,0,74.644,0.1,0.9126,0.6,0.2,71.731,2.1865,6.907,2.782,0.87286,231.94,24.39,8.0745,0.1,0.3,0,4.0874,2,17.617,2.4523,1.3,0.99966,3.6164,45.168,0.2,0.3,47.785,1.3,31.508,5.6,1.2393,0.15411,138.01,0.7,3.0205,0.2,33.566,0.31106,5.4898,0.2,0.3,0.66687,0.5,1.4,546.74,2.0494,4.9963,0.4,3.5888,0.1,0.1,268.27,136.97,2.9435,0.9,203.94,0.6,0.4,151.62,231.11,0.6,0.2,140.55,2.9635,1.9185,1.1,70.8,0.8,0.5,221.18,0.5,3.9559,0.152,0.4,1.6434,1027.2,27.2,533.54,0.5,351.8,40.072,278.69,9.988,0.8,56.367,0.1,0.8,51.943,0.91608,0.3,4.1583,1.5,1.8,80.595,14.868,21.064,24.974,20.491,7.4014,225.85,1851.8,2.5929,1.9,67.376,30.488,1.3025,4.1288,29.479,5.1716,0.14656,0.33868,0.4,45.185,0.4,0.6,20.612,0,1.3,0.2,0.4,356.81,1.8617,1.5,2.8002
96.668,28.31,0.5,3.5395,17.165,8.6079,2.9589,0.6,0.70982,0,5.3876,17.626,11.9,200.33,1.6545,2.1916,6.2588,3.0213,1,2.7394,1.1,0.1,8.5974,0,0.58016,0.2,0.1,3.179,3.3887,0.1,81.525,9.6605,0.39702,0.24034,39.764,165.09,16.778,13.953,123.69,0.048792,5.368,0.4,1.3896,0,68.798,10.419,0.28491,3.3879,0.69238,39.169,95.304,1126.2,12.725,0.4,1.2,129.08,0.2,2.8,4.7218,9.3,4.8402,10.925,0.21165,5.9,0.5,1.6932,254.18,568.06,0.6,0.4,5.8535,7.6394,1.5,0.2,3.9875,0.1,7.9082,84.7,76.404,5.4607,1.5173,10.563,0.019239,0.3,0.1,128.37,2.5,401.64,57.192,0.5,12.649,11.072,8.9489,2.6896,28.689,0.4,0.1338,7.8741,5.7674,0.1,4.4677,2.0403,0.2,74.537,20.963,0.068754,0.6,28.964,0.68139,0.3,1.3,0.002411,0.1,0.81009,0.2,50.746,1.919,2.2727,4.0535,0.14776,0.77084,5.3156,28.052,13.816,15.346,17.087,0.79171,1.9,16.002,32.299,7.0388,0.3,906.81,0.93123,0.5616,0.3,0.1,0.3,18.112,3.8635,195.28,1.1,0,709.7,13.234,32.667,0.6,2.3848,0,0.2,0.1,1996.5,74.424,11.197,0.87035,0.2,0.1,8.5684,0.2,0.1,0.4,23.056,2.7143,0.3,0.7,30.599,0.6,57.274,0.2,1.1,5.7802,6.5538,5.0123,1.9,51.507,0.4,1.1441,0,0.6,2.4662,0.8,7.102,27.385,0.78909,0.23751,0.1,22.223,0.040059,0,5.8768,0,0,0.68456,0.7,8.023,0.7431,0.18282,5.1922,0.2,104.52,0.32554,0.3,55.133,5.7,9.0682,0.1,19.603,0,387.46,0.12567,1,1.7633,9.4599,0.2,0.7,11.691,10.589,77.636,1.6,2.6094,202.18,0.4,3.5769,0.91283,0.4,5.6445,0,1943.8,201.6,1.9047,0.37982,133.36,0.6,0.3,901.3,0.79347,13.58,0,2.3083,366.26,11.651,1.1,55.154,2.1836,0.82955,1.9962,5.4891,3.0079,0.10646,0,0.2,255.4,115.21,7081.6,1.2097,55.285,72.273,3357.2,9.2702,0.7,806.45,1.0096,4.747,9.8959,0.1,24.833,1.9123,33.713,0.4,70.722,0.3,14.267,117.35,10.015,0.079075,25.243,1051.1,5.3686,1.1164,938.6,13.082,0.8,4.0551,791.96,5.388,10.1,0,0.30201,3.7012,0.8,0.90279,5.0841,0.3,0.47398,0.6,0.5,110.03,0.2,16.524,0.4
400.2,1.1,1.1,5.3747,1.2684,2.3396,0.1,3.886,0.2,0.1,0.1,34.681,3.0397,216.38,6.9,23.945,0.39229,0.36001,0.2,0.7,1.1,0.2,7.4261,0.97592,4.3309,0.7,0.2,5.3853,6.444,1.216,283.25,1.6,3.7139,0.99585,66.46,6.9766,1.2,4.1305,5.0838,1.3746,349.01,0.7,0.3,3.5268,801.86,1.7003,1.3,4.6554,0.1,37.893,93.958,43.81,0.2,20.502,0,35.605,0.081723,0.39358,0.95656,34.997,5.6809,0,1.5909,0,0.8,0.6,7.8641,457.39,0.1,0,5.6146,177.49,0,0,20.528,0.3,160.32,10.963,5.8515,0.4,0.5,0.3,0.3,0.47555,2.3842,39.136,0,1606.1,41.032,0.2,10.14,0.11746,0.2,1.7,7.2519,0.6,2.5805,149.58,0.36728,0.1,5.693,1.7362,0.2,0.4,272.64,0.3,0.13269,0.91338,1.065,0.2,0.1,0.56161,0.3,0.10886,0.69261,197.93,0,7.4473,4.7409,1.4697,0,1.8284,10.384,847.4,15.859,26.863,0.41202,26.862,0.3,107.1,0.1,1.1,654.46,0,0.2,53.769,0.7,0.79032,0.52935,30.299,25.193,0.1,0.2,82.288,106.08,540.28,4.5763,63.895,1.1648,0.3,6.1857,29.141,123.08,45.357,0.5,0.4,1.2087,1.7441,3.1059,0.051862,0.1,22.19,0.9,0.70559,0.73435,0.3,0.3,173.81,0,1.1,0.3,1.8978,0,0.1,7.5005,0.9,7.6246,1.4576,0.5,0.40231,0.3,2.2811,15.937,1.2,0,0.88773,5.8971,0,0.6,0.1,0.40916,6.9268,2.3,1.0174,1.2,0.3,0.2,16.168,0.2,3.0464,0.2,0.1,13.633,19.881,8.2683,0.2,19.525,0.17756,5.302,0,2.4047,0.4,60.248,0.26386,0.93321,0.6,18.198,1.0601,0.7921,4.1281,21.677,0.92648,6.7646,0.4,0.6,0.5,0.7,173.31,24.735,0.2,0.1,67.604,2.1548,29.543,51.605,5242,0.3,0,2.0833,25.03,3.2109,0.65777,408.98,385.57,0.6,114.47,0,0.9,0.44129,0.21769,1.5974,29.135,143.19,455.68,0.7,28.469,199.38,96.289,0.2,0,29.13,0.1,1,39.496,0.3,2.5507,0.5,1.5,2.0585,84.852,4.1774,11.78,29.668,52.993,0.14966,41.525,487.77,0.3,2.2026,4.5182,150.07,0.48997,13.12,0.78038,1.067,0.1,6.2774,0.84216,416.53,0.1,9.7169,96.244,0.7,0.4,3.0465,0.37206,54.529,2.7,4.183,0.1
5.9515,5.1704,1,9.0657,17.211,25.464,0.2,0.6,0,0.7697,7.6036,5.4601,1.5,39.074,28.215,2.6631,0.2,2.8018,0.42139,0.60335,1.1,0.5,2.1882,0.2,2.0526,0.2,0.37705,0.30548,16.632,2.3861,28.944,16.959,0.8,8.1685,3.857,25.998,0.48107,1.1892,2.487,5.4744,39.269,0.9,9.5974,1.1,2962.6,13.504,0.035581,0.2,0.509,786.06,40.528,1.2664,0.2,0,0.8,1.4359,27.475,1.7658,2.9134,38.693,91.367,0.2,0.1,0.9,1.1171,0,17.039,207.47,0.4,6.8152,33.91,140.89,0.4,0.25695,8.7105,0.2,7.2846,20.344,2062.8,0.1,8.2706,11.428,0.3,0,7.0217,12.291,0.2,209.39,4.3885,0,2,6.8007,1.2954,2.0017,24.744,6.5126,1.4,24.493,0.3,1.7687,0.29655,0.74364,1.4879,1.4,434.18,0.3,20.547,8.6855,0.152,1.8509,4.7048,0,0.1,0.4,1.2,106.16,2.8,0.1,13.28,0.40306,0.2,4.4352,286.99,56.637,15.365,9.6579,1.4153,193.15,1.7,5.8596,0.3,0.89301,157.37,5.1353,0,3.2024,0,0,2.5748,14.245,25.139,0.85371,0.1,603.85,42.413,14.253,4.9,1.5,1,0.2,2.1063,87.109,156.61,85.2,0.1,0.2,0,3.3119,3.6445,0.4,0.80245,8.7543,0.88619,1.8015,0.74294,0.3,0.2,303.45,2.1069,0.3,9.8807,1.6429,5.0666,2.71,136.73,2.0118,22.399,1.4,0.6,0.1,0,18.809,77.246,0,0.7,3.5747,22.824,1.2821,0.2,5.2905,0.2,0.3,0.1,0.3,15.779,13.323,1,0.81587,0.2,237.89,0.8,0.2,6.1,12.754,2.4101,0.3,66.951,0.2,2.1939,0.1,0.3,0.8,5.3935,0.2,0.1,1.6722,0.3,0.10373,0.31293,0.1,192.36,1.4193,4.0387,1.5,3.3766,11.779,0.1,716.98,31.52,0.2,1.9927,10.11,0.48836,1.9168,489.98,12.483,5.431,0.4,9.2695,180.97,2.6019,60.734,1207.4,122.52,0.1,72.721,0.2,0.1,0.4,0.2,0.35225,31.913,144.41,154.07,0.71048,10.698,169.2,1873.6,0.70798,0.58101,0.027687,0.6,0.5,5.9319,1.5,2.4917,11.212,1.5772,0.6,16.31,0,21.6,6.7464,7.034,3.4406,1.1902,39.612,0.57351,0.5,111.71,23.531,0,9.2816,15.861,0.1,1.7484,0.3,1.1,23.337,2.6757,0.86684,7.5119,0.2,0,1.1112,0.51012,6.5984,1.0726,271,1.1324
1116.1,2.1821,0.1,2.7,5.7562,6.1448,0.2,0.3,0.3,0.2,0.4,4.5663,0,3.501,2.8496,9.1,0.058829,0.9,5.0138,0.2,2.1899,0.4,0,2.4668,0,0.1,0.052246,1.2473,10.994,1.4063,64.47,0,3.7692,1.7278,394.4,7.8183,0.3,0.61133,149.9,0.3,631.04,0.1,6.2122,0.1,36.18,0.2,2.0831,0.2,0.3,126.28,15.505,248.14,1.0371,0.3,0.2,1.7064,13.123,0.6,0,195.34,111.64,0.5,0.3,0.73906,4.6847,10.023,13.856,84.729,0.1,0.2,2.8876,20.266,1.9174,6.6222,138.19,0,44.877,68.334,479.15,0.65057,0.1182,0.2,0.1,0.48858,0.1,2.9249,0.34057,359.8,1185.5,1.7155,33.49,10.938,1,0.2,2.4876,0.2,2.3058,6.1072,0.2,0.6,125.3,0.1,0,0.2,50.787,0.5,1.6911,0.2,0.4,0,3.8642,0.1,1.1509,0.18499,1,22.555,0.1,1.7654,70.685,3.1019,0.22353,15.709,379.57,60.605,22.78,136.57,0.5,227.07,23.729,7.0489,0.1,0.2,28.121,1.0329,39.755,5.8393,0.7,0.7,105.87,119.18,0.87733,0.045595,0.4,83.797,20.417,108.94,3.9242,0.1,14.246,3.1699,0.1,89.145,12.48,45.878,0.2,1.5,7.2872,8.8872,0.62769,0.2,0.1,41.069,0.1,0.78541,0.3,0.1,0.3,316,16.869,4.4463,0.9,2.6052,1.659,1.3567,80.94,0.39206,0.26499,0.5,2.0867,1.3001,0.2,272.57,1319,0.18591,0.78753,0.94704,195.08,0.60359,3.7251,0.53573,0.2,25.822,2.8393,3.9022,0.3,1.2735,0.76532,3.3322,1,40.033,0.1,1.6658,0.5,27.765,0.014794,0.3,8.627,0.3,69.168,0.28332,0.2,0,1.564,1.1,0.8,4.1645,0.3,239.07,0.5,0.44588,28.36,0.12361,33.482,1.7097,5.6214,0.8,5.2902,234.25,22.606,0.2,0.2,0.77065,0.2,1.3679,53.397,509.82,4.4634,1.8673,69.791,36.799,5.1548,6.088,1323.6,14.189,0.2,12,0.1,0.6,2.4091,2.3154,0.53332,1199.1,33.728,3157.1,1.6103,207.99,3.2514,360.97,4.3374,2.3291,2.313,0.5,1.5947,0.2,3.1,0.82598,1.8584,0.2,0.1,27.905,1.2,1.2866,97.948,78.729,7.3074,3.571,53.219,1.5128,6.9762,44.758,9.8237,1.9422,8.8632,143.63,0.2,0.1,0.4,0.2,48.955,19.942,8.6543,45.67,2.5145,0.5,1.0252,0,45.804,4,19.473,0.4
99.58,0.5,0.56766,1.8379,0,8.6307,2.5,2.6852,0.19712,1.9054,9.1783,1.604,3.1918,281.19,1.2,1.4211,1.8637,3.6947,0.2,0.10997,2.2286,3.3004,2.732,0,0,3.1264,0.1,0.25192,107.71,2.6382,766.23,1,4.9258,1.1123,39.413,61.503,4.357,0.43374,4.6351,0.4,99.304,5.3432,20.814,0.4547,310.76,12.591,0.2,1.0825,0.42347,1.8035,94.669,169.21,1.0349,0.1,3.0677,34.802,22.959,3.0976,6.5343,8.3835,289.06,0.1,9.3835,0.2,0.4,0.5345,28.197,65.908,3.6618,0.62732,247.94,27.623,0.7507,6.9551,55.076,0.1,537.93,1.6773,51.551,0.3,6.5577,8.1044,0.4,0.1,1.1,2.3488,0.70551,1550.1,169.32,2.0357,8.2437,8.9657,4.4717,0.4,3.4,0.6,0.53232,15.8,0.28661,1.1284,27.489,0,1.7,1.3,50.224,5.7932,6.602,0.43698,0.88101,0.1,7.066,0.3,0.024327,2.2,0.3,299.53,1,0.67724,10.906,0.5,0.1,7.2252,4.1652,195.56,23.236,8.694,0.1,1080.9,0.3,144.72,0.9,0.4,130.62,0.6,3.6548,149.6,0.30388,0.2,14.831,66.129,418.97,0.2,0.2,1219.3,11.464,9.7899,7.2,1.2,0.3,0.1,4.5691,83.669,219.56,11.914,0.2,0.4,2.7977,7.0358,1,0.30302,0.2,98.854,0.65221,0.6,0.6,4.9371,0.2,12.712,0,0.5,0.1,0.8,1.7,0,487.04,0.51451,77.701,0.99036,4.1,7.3256,0.2,280.85,0,33.1,1.4,0,16.104,0.42514,0.1,39.149,7.0315,0.9291,0.2,4.59,0.5,0.3,0.2,0.93685,0.1,304.13,0.46971,0.4,0.30411,30.562,153.47,0,9.4089,1.6582,251.98,3.1,1.1367,24.745,9.6762,1.6699,0,1.2279,3.3923,10.652,0.23379,0.4,49.115,0.64547,6.1296,0.6,8.0232,1.2883,0.2,26.699,0.30826,0,0.1,289.73,0,0.2,739.15,14.035,0.2,0.1,95.237,8.9987,0.8,17.63,0.81509,422,0,0.99661,1.8324,0.99663,1.5228,1.1378,1.8,105.42,34.763,154.26,2.5216,49.741,2.3396,427.95,0.31784,0.32744,491.45,0,2.1,2.7801,1.3,0.2,1.3687,9.0006,0.4,71.085,1.1497,58.917,0,14.969,2.0049,267.21,281.39,0,1.9,76.237,147.63,0,8.4927,3.5,0.7,0,0.1,4.4932,5.0701,13.003,1.1,96.313,3.0672,10.03,0.60657,0.2,788.48,4,32.16,0.63923
4.5623,1.243,4.6931,6.9589,0.1,2.6398,0.54637,0.3,0.1,0.3,0,32.83,0,59.33,1.6077,18.432,0.3,0.1,0,0,3.482,0.1,0.6,0.48464,0.74119,0.4,2.0991,5.705,7.0196,15.492,1.2975,3.3,0.63243,7.6949,39.606,9.7236,0.6,5.7528,0.89961,0.3,86.821,0.1,2.0934,0.3,5810.8,1.7158,12.862,0.1,0.2,1414.7,3.508,68.981,0,1.02,0,6.0523,0.25486,2.116,2,818.33,2.7779,0.4,5.7322,0.73663,0.1,0.3,13.702,52.404,6.0505,0.2,7.3491,5.3118,10.139,0,174.39,0.5,555.54,29.644,26.005,1.2,37.155,1.6292,0.1,0.2732,0.15373,63.118,0.5,6.7492,289.67,0.1,0.532,6.2,0.1,0.4,2.0606,0,1.4,0.8,1.1629,9.9933,126.05,0,0.5,0.6,21.909,2.9821,29.111,10.208,1.0106,3.4263,4.7363,0.2,21.741,1.2478,1.3,34.957,11.389,0.1,29.6,0.74867,0.1,13.606,588.35,0.89823,280.66,9.5608,0.5,1838,0.8,0.33702,0.1,0,11.17,0.6,0.7,10.44,1.907,0.7,26.801,0.4866,118.22,0.1,2.7957,56.52,8.5,8.6138,3.9617,16.43,0.2,0.2,6.8,1241.7,1.9543,13.913,0.9,0.050697,0.2,0.3,0.6,1.0228,2.3294,105.95,0.8,5.4473,0.89496,0.22561,0,10.658,0.96617,0.4,0.62738,1.1,0.4,0.1,172.55,11.241,6.8159,1.1,0.2,1.5,0.3,24.782,16.611,0.2,2.6363,0,15.239,0.2,0.4,0.3,0,2.2144,3.0661,0.7,3.7046,0.2,0.2,5.8072,0.2,68.559,1.2,0.022556,2.5,45.409,9.9508,0.3,9.1028,1.0541,6.8406,0.88801,0.2,0.2,72.452,0.54623,0.5,5.7796,24.572,3.2527,0.1,0.64087,62.309,1.3532,4.973,13.875,0.4,0.1,0.5,102.33,19.689,8.7048,5.5,303.21,0.4,0.1,22.476,588.74,0.095862,0.067795,1.2802,22.795,0.92742,22.304,14.201,1129,8.3299,8.4436,3.938,4.4418,0.4,4.3845,3.7486,9.1839,19.661,3.808,2.6565,1768.4,33.074,390.33,0.3,0.3,817.81,0.4,0.81968,5.7452,2.5466,1,1,1.3538,0.2,68.417,0,32.316,6.5,4.81,0.8,425.48,4384.3,7.5541,0.076169,7.4145,66.696,4.3115,360.95,70.444,0.5,1.0098,5.1946,1.2347,299,0.8,2.3181,49.796,0,0.42661,1.7297,1.1676,882.42,0,19.254,0.2
100.78,1.3343,3.281,17.163,5.5068,56.479,0.1,0.3,0.8583,2.2789,2.7696,2.5551,1.4952,36.139,1.507,91.826,0.5,0,0.6,1.5,35.346,0.21195,10.746,0.2,1.5321,0.7,0.4,4.5757,7.6088,1.6516,156.28,3.3098,7.7391,0.46356,17.112,42.082,1.0299,0,60.566,1.4566,321.33,0,0.2,3.8064,53.09,1.7661,0.2,4.8,0.8,1.9287,7.3627,1.8548,0.027156,0.1,1.5162,105.46,24.471,0.1231,0.1,9.3,70.231,0,0.34721,0,5.6713,0.41899,157.36,399.47,1.1678,0.1,13.597,37.626,1.0595,0.4,101.48,0.54108,6.8303,107.42,839.16,2.3484,0.23311,12.248,0,2.5203,1.1,8.5301,0.2,251.32,2834.9,0.66235,0.77486,7.7521,0.4,6.6487,9.3482,5.1496,0.3,109.57,0.74499,2.4206,2.8016,0.7,0.21637,1.3925,2.1791,0.1,17.398,0,0.91702,0.07311,1.8495,1.9736,0.4,0.1,0.026184,2133.2,2.8,7.3418,217.94,0.2,0.1,3.002,109.15,2661.7,15.864,35.654,1.2,585.46,0,52.832,2.9022,0.57308,103.86,0.12524,0.6,4.4322,0.7,1.0946,15.885,127.46,41.058,0,2.9966,6.0448,15.564,5.2524,0.69928,16.412,0,0.2,7.1469,2366.6,34.795,106.7,0.5,0.7,0.3,0.2,0.1,0.1,0.3,52.677,2.6755,0.81276,0.38435,0.31277,0.34007,1.7796,0.4,3.2186,0.1,0.1,0.3,1.5,7.4879,0.4,7.5515,13.059,1.4669,0.4,0.5,76.06,145.42,0.65013,0.3,0.1,27.903,6.645,0,1.7466,0.1,0.016536,3.221,1.1,0.8,0.38368,0,0.1,1,9083.1,3.905,0.5,21.479,1,70.695,0.1,3.8387,0,61.638,2.4064,0.36734,1.1528,126.62,1.1,0,0.37519,0.3,26.459,2.1515,0.2,21.34,0.1,1.069,1.5,0,0.20848,1.3793,285.47,197.82,0.76253,0.73776,167.85,16.107,2.0672,21.597,146.88,0.4,0.2,1.6,17.311,1.6,0.2,304.38,40.027,1.4286,50.095,0.5,0.25994,1.8617,1.3046,6.3038,10.907,0.50497,22.919,3.2197,119.58,3.1825,63.641,0.2,6.2668,365.58,0,1.3166,48.769,4.8188,0.1,0.8363,1.5828,0.1,28.219,3.494,6.9006,6.8708,39.49,18.71,251.83,22.482,0.2,0.1,8.7178,12.945,0.2,15.655,2.9,0.4852,8.8936,1.2101,0.4,325.14,12.977,0,132.19,0,5.2854,12.044,1.1,101.42,2.4819,4.2925,0
139.22,0,0.3,0.98619,0.2,37.69,0.5,0.2,0,0.3,1.0875,0.13504,2.0724,594.75,0.5,57.693,0.3,0.1,0.37716,0.49277,0.814,0.23387,0.4,0.4,0.2,1.2059,0.3,0.2,183.57,2.0343,106.32,11.367,0.6,6.2312,36.004,201.71,0.1,0.4,25.489,1.5971,3.4827,0.3,0.12771,0.2,38.204,2.0649,1.2612,9.9,0.2,53.18,56.409,1076,2.3523,1.1783,0.90678,28.841,0.5,2.8692,0.1,7.663,21.712,0.48061,0.1,11.809,0.5,0.1,0,129.31,0.6,0.3,4.7047,0,0.15972,0,118.35,0.1,518.59,152.44,12.615,1.7417,57.249,0.89052,8.0119,31.963,4.5937,2.2079,0.6,57.466,31.153,3.6806,2.5429,1.3,0.80527,0,3.5342,2.2793,2.4042,0.32124,0.5,2.2016,26.538,0.40674,2.0058,1.4,7.3249,0.1,19.43,15.754,14.773,0.8,3.3454,3.31,8.1242,0.7,0.31253,137.13,4.4817,1.4,12.389,0.1,0.51857,14.985,3.0674,217.4,20.097,1.3414,0.5,388.83,0.2,16.069,7.4779,0,5.0672,0.3,3.4473,0.57281,1.2,0.062438,17.612,218.01,17.917,1.0945,0.3,6.25,51.197,64.721,0,0,0.21638,6.1099,0.020564,132.36,9.6946,88.16,4.4918,0.2,0,0.2,0,10.759,0,33.403,0.97971,0.4,3.7404,0,4.8073,57.568,0.55289,0.1,1.3766,0.9,0.22138,30.69,36.453,0.17954,6.968,1.0788,0.7,1.5,0.2683,55.681,136.07,0.091075,13.038,1.3876,77.83,0,0.47139,0.4848,0,13.835,4.9719,1.0305,7.0234,0.2,0.3,0.3,0,36.646,0,0.65662,2.5714,21.887,0.35321,0.43908,27.605,4.847,465.83,1.6,1,0.4,165.78,3.8697,0.3,3.5725,0.2,1.869,0.2,0.4,39.513,0.8,2.5138,1.581,3.3481,0.34527,1.0364,7.8472,350.89,2.1247,0.7,169.05,0.4,1.6,32.133,220.41,0.2,0.1,1.9772,23.97,0.47239,0.14939,44.34,287.58,2.6878,10.069,0,0.5,0.3,0.2,0.41316,2.9894,14.8,227.72,0,137.83,41.239,1901.1,6.9124,13.148,8.0614,0.3,4.238,36.08,2.0852,0.1,0,0.5,0.34461,6.7966,0.7,0.24798,4.555,3.9,3.0656,29.105,1732.9,2.5298,0.5,13.736,141.83,4.3977,35.634,24.892,1.0539,0.1,0.24917,1.247,0.093799,32.789,1.7275,72.329,0.1,0.88722,1.0532,13.58,100.92,0.4,60.731,0.20227
83.487,0.3,4.5484,44.637,1.8931,11.701,0.096229,0.2,0.39385,1.9531,4.5501,10.456,6.4725,52.912,0.1,59.938,7.2881,0.1,0.2,11.422,0.96171,0,7.7474,0,0.13043,9.3795,0.1,0.59833,98.566,0.1,10.576,29.692,0,3.2237,0.42575,6.8092,0.5,0.043765,22.534,0.84316,20.661,0,3.8,0,45.991,2.7098,0.10965,0.31084,1.1,0.61963,69.231,13.015,0,0.1,3.1999,30.432,57.358,4.2221,9.7197,20.262,247.34,0.76179,11.436,0.1,1.306,9.4217,27.383,1062.8,5.2053,0.10785,29.333,197.49,9.1471,1,122.29,13.172,176.23,22.194,51.838,3.7753,0,0.2,0.7,0,0.27007,1308,0.7,66.074,94.539,0.1,36.267,20.998,1.168,4.479,1.9,0.1,6.2865,6.7312,0.2918,3.2999,24.012,0.2455,1.9449,0.4,161.07,8.7299,0.55682,0.6,0.025046,0.38579,1.7943,0,21.211,14.529,7.2752,25.683,1,0.3,18.117,1.5452,0.2,2.6126,84.617,85.639,6.8407,0.4,0.1,517.04,1.1912,658.46,0.80729,0.4,14.424,0.19427,0.1,0.0074101,0.2,0,13.567,39.763,453.08,0.2,0.6,9.0686,137.15,14.318,53.829,0.1,1,0.5,0.6,217.88,2.2616,3.5587,0.2,0.7156,2.0585,0.3,0,0.76585,2.4424,22.208,0.84826,0,1.8295,1.2273,32.943,14.511,0.2,1.5151,0.72324,20.549,2.4254,0.7,5.4,0.5,5.4022,4.5219,0.1,0.42577,0,130.02,0.8,0.4,0.2,1.5678,18.272,2.4017,0.2,1.4389,2.5262,0.3,2.811,9.5465,0.2,0.97223,0.038852,0.5,3.7039,52.724,3.5538,0.91315,0.1,1.3869,3.0991,5.2351,10.579,0.33889,1010.8,0.1,0.3721,0.4,141.4,0.4,0.3,0.74205,0.6,54.404,0,0.1,72.445,0.19421,5.2843,1.0549,0.1,7.8312,0.47622,8.6134,399.47,0.2,0.4,27.481,0.4,0.4,45.845,27.96,0.54769,0.1,12.491,175.73,2.0806,29.871,322,1061.7,2.6179,15.193,1.2469,0.1,0.7,8.5856,1.2581,9.0798,5.1736,1342.7,1.7744,92.413,2.377,274.71,7.2268,0,7.9,0,0.1,35.456,0.2,0.1,0.1,0.5,0.9252,270.36,0.69082,7.2585,7.0464,40.571,148.59,159.67,290.06,0.1,0.3,0.25646,15.264,0.64307,16.701,10.006,0.5,0.3,0.75372,0.23435,53.756,3.1341,0.1,60.774,0.1,1.9141,0.0081554,0.9,49.161,0.2,0.58858,0.017028
